450
800
721,2521232850924
430,6590002292085
19,896651361754564
17,360144824859283
20,69482283201379
761,0033325757211
13,678679600087184
19,99021514504965
33,215335591950776
56,41344623151122
231,67859906501508
348,2693188480149
11,789906225287275
15,464886010543962
83,72891623657604
646,7260144601104
429,0124307408398
36,04082285205905
19,17669437654905
12,287505878599585
747,542997620844
246,00579735702763
34,252376760771
20,92378234697398
59,445092238128844
758,1528806103973
383,2741940827648
22,423941609018105
24,556821827572264
91,86647910983213
226,19887547851602
309,30098339143507
18,228532862811363
33,731441129269626
93,12738928446096
532,6967715515821
409,25090348673587
22,993817794960055
31,25739488828541
58,233913258761554
206,0642834993897
427,2265830193918
26,752840684456768
15,696855283355493
228,0672585274463
621,8217981275101
385,57255976632024
31,761474428279772
29,269388402877105
181,99297805496985
261,0812043189864
373,2430140316748
12,167459526216302
29,50169851245425
131,29578947352098
689,8493731174597
86,71994453341745
29,981960335981803
13,461426613457345
25,30244042476047
784,4603570947785
190,26103536731682
23,177862798935962
27,48086833181358
12,20274905908712
530,2755130937417
35,20326171106822
25,784424229039153
26,917382994866237
200,2553970048148
345,50262753181886
384,90808832892816
18,095039573273674
13,019018080542835
81,88608450086748
629,0767191426971
148,38161035246998
20,241887021403578
15,020237849097768
40,91219909742993
685,973405511036
276,63745008995204
18,234450882368137
25,28469316647408
172,71460717694129
638,967755310534
310,819834006099
11,336257117505923
31,110907944732276
257,00160861756206
158,96557124745857
429,34645822521185
11,540857026454312
25,09987310975183
27,83170215819016
221,6088099615197
97,10628280135955
22,71449474019896
35,003678191056416
49,35731029451702
309,78111611640077
407,8461571479025
15,479037247868165
25,009127643064332
79,51568422563344
793,0718917689721
122,82487327016412
23,862173934969405
13,64396738323026
125,6397908502818
660,6810425678513
140,19083919105893
30,57818922348245
17,847050193107997
114,48243808074169
286,1729100143252
268,7067800437649
14,389831609745878
13,649564132277124
242,4774741441171
448,7501809113438
402,11459550329096
32,57612604217704
19,707764401494458
36,12300300501712
729,2951067171585
180,75420733578196
31,377484250660785
12,169146454491122
258,46741263662693
675,5258475430497
203,6507166305352
19,236820384390818
12,012891926563587
38,10040438522201
462,1096261416475
443,0454820497821
16,194704491853372
27,307087902688473
82,61043766069947
587,6556159856242
49,807522091167854
36,87765106773823
15,76161417840703
277,14338696884624
716,1820394188621
348,5321929350872
29,569828394655318
10,567618113823688
126,50792188690032
439,0561064460892
176,5779452362832
17,95877819362864
22,910086545885186
170,05290266962714
72,16731635533166
414,00326369570564
17,291823745644866
36,33481732635394
107,3966985849641
609,8310150556354
324,86145904110856
34,43144894862003
15,703107995734166
221,70762539894443
656,5702066897841
31,573860325254394
15,735716790543021
24,496745042933355
166,3036239486357
319,5933217157024
196,77492141088857
19,492436601076452
29,421959479241
136,8126759608672
45,408146464523384
427,73404745898904
20,02300465390936
28,755109563674747
97,57137955706354
680,8266432144447
20,545080654745984
17,56271335585738
27,073994896462374
283,86631956028907
687,2188252341333
377,5112581439089
13,434991654559925
21,79238746248481
26,891655631792595
152,17659835920614
3,9084975347540185
11,11559912015278
17,258538124241554
278,35309418495086
316,36369777597724
95,37129606528283
24,50284130098655
25,217415805701194
33,52358547086626
714,4223286775849
141,02475383424834
30,401251803036082
12,429378204573753
244,68351892890607
576,1149420300808
101,06131119711382
23,47579515854777
23,83003278066824
178,24575074295223
772,8189982690924
310,06067028391493
33,14218499674254
16,16051522645692
194,42935438868847
386,67213799598653
239,1293872438614
30,266485441523635
17,987448765958757
83,77815681681028
435,0486970105809
354,35602352567645
